# Engine name: SSI Liquid - Kerosene
# Sun Jan 21 21:30:38 2018
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, psi  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    13.7000    250.0000      0.0000      1.0000      0.0000   3006.6815     28.4302      1.1652      1.1517   1466.7347    206.7498    235.6998      1.3823      1.5759      1.0000 
    13.7000    300.0000      0.0000      1.0000      0.0000   3019.2994     28.4603      1.1661      1.1531   1468.3410    212.0215    239.3099      1.4160      1.5983      1.0000 
    13.7000    350.0000      0.0000      1.0000      0.0000   3029.8286     28.4853      1.1669      1.1542   1469.6609    216.2410    242.2213      1.4429      1.6163      1.0000 
    13.7000    400.0000      0.0000      1.0000      0.0000   3038.8420     28.5068      1.1676      1.1553   1470.7757    219.7313    244.6443      1.4651      1.6312      1.0000 
    13.7000    450.0000      0.0000      1.0000      0.0000   3046.7068     28.5256      1.1683      1.1562   1471.7367    222.6897    246.7085      1.4839      1.6439      1.0000 
    13.7000    500.0000      0.0000      1.0000      0.0000   3053.6720     28.5423      1.1688      1.1570   1472.5786    225.2450    248.4991      1.5000      1.6549      1.0000 
    13.7000    550.0000      0.0000      1.0000      0.0000   3059.9144     28.5572      1.1694      1.1577   1473.3257    227.4854    250.0748      1.5142      1.6645      1.0000 
    13.7000    600.0000      0.0000      1.0000      0.0000   3065.5637     28.5707      1.1698      1.1584   1473.9956    229.4742    251.4781      1.5267      1.6731      1.0000 
    13.7000    650.0000      0.0000      1.0000      0.0000   3070.7179     28.5831      1.1703      1.1590   1474.6016    231.2570    252.7395      1.5379      1.6808      1.0000 
    13.7000    700.0000      0.0000      1.0000      0.0000   3075.4529     28.5944      1.1707      1.1596   1475.1539    232.8700    253.8838      1.5481      1.6878      1.0000 
    13.7000    750.0000      0.0000      1.0000      0.0000   3079.8286     28.6049      1.1711      1.1601   1475.6605    234.3401    254.9292      1.5573      1.6942      1.0000 
    13.7000    800.0000      0.0000      1.0000      0.0000   3083.8929     28.6147      1.1714      1.1607   1476.1277    235.6875    255.8891      1.5658      1.7000      1.0000 
    13.7000    850.0000      0.0000      1.0000      0.0000   3087.6851     28.6238      1.1718      1.1611   1476.5608    236.9294    256.7755      1.5736      1.7054      1.0000 
    13.7000    900.0000      0.0000      1.0000      0.0000   3091.2374     28.6324      1.1721      1.1616   1476.9788    238.0802    257.5982      1.5808      1.7104      1.0000 
    13.7000    950.0000      0.0000      1.0000      0.0000   3094.5767     28.6404      1.1724      1.1620   1477.3557    239.1501    258.3641      1.5875      1.7150      1.0000 
    13.7000   1000.0000      0.0000      1.0000      0.0000   3097.7258     28.6480      1.1727      1.1624   1477.7092    240.1494    259.0803      1.5937      1.7194      1.0000 
    13.8000     50.0000      0.0000      1.0000      0.0000   2885.7310     28.1699      1.1577      1.1404   1449.1372    141.8385    195.3851      0.9599      1.3222      1.0000 
    13.8000    100.0000      0.0000      1.0000      0.0000   2937.3171     28.2914      1.1608      1.1453   1456.4353    174.5156    214.2731      1.1751      1.4428      1.0000 
    13.8000    150.0000      0.0000      1.0000      0.0000   2966.6580     28.3608      1.1628      1.1483   1460.4143    189.9228    224.2426      1.2753      1.5058      1.0000 
    13.8000    200.0000      0.0000      1.0000      0.0000   2987.0370     28.4091      1.1642      1.1504   1463.0999    199.5966    230.6955      1.3378      1.5463      1.0000 
    13.8000    250.0000      0.0000      1.0000      0.0000   3002.5682     28.4460      1.1654      1.1521   1465.1016    206.4768    235.3553      1.3821      1.5753      1.0000 
    13.8000    300.0000      0.0000      1.0000      0.0000   3015.0668     28.4758      1.1663      1.1535   1466.6833    211.7327    238.9513      1.4157      1.5977      1.0000 
    13.8000    350.0000      0.0000      1.0000      0.0000   3025.4930     28.5006      1.1671      1.1546   1467.9822    215.9393    241.8516      1.4426      1.6157      1.0000 
    13.8000    400.0000      0.0000      1.0000      0.0000   3034.4154     28.5219      1.1678      1.1557   1469.0786    219.4186    244.2654      1.4647      1.6306      1.0000 
    13.8000    450.0000      0.0000      1.0000      0.0000   3042.1987     28.5405      1.1685      1.1566   1470.0234    222.3676    246.3219      1.4834      1.6432      1.0000 
    13.8000    500.0000      0.0000      1.0000      0.0000   3049.0901     28.5570      1.1691      1.1574   1470.8508    224.9146    248.1057      1.4996      1.6542      1.0000 
    13.8000    550.0000      0.0000      1.0000      0.0000   3055.2648     28.5718      1.1696      1.1582   1471.5846    227.1480    249.6758      1.5137      1.6638      1.0000 
    13.8000    600.0000      0.0000      1.0000      0.0000   3060.8517     28.5851      1.1701      1.1588   1472.2424    229.1304    251.0739      1.5262      1.6724      1.0000 
    13.8000    650.0000      0.0000      1.0000      0.0000   3065.9480     28.5974      1.1705      1.1595   1472.8372    230.9071    252.3304      1.5375      1.6801      1.0000 
    13.8000    700.0000      0.0000      1.0000      0.0000   3070.6290     28.6086      1.1709      1.1600   1473.3792    232.5149    253.4705      1.5476      1.6871      1.0000 
    13.8000    750.0000      0.0000      1.0000      0.0000   3074.9539     28.6190      1.1713      1.1606   1473.8910    233.9806    254.5124      1.5568      1.6934      1.0000 
    13.8000    800.0000      0.0000      1.0000      0.0000   3078.9705     28.6286      1.1717      1.1611   1474.3496    235.3233    255.4686      1.5653      1.6993      1.0000 
    13.8000    850.0000      0.0000      1.0000      0.0000   3082.7175     28.6376      1.1720      1.1616   1474.7745    236.5611    256.3516      1.5730      1.7046      1.0000 
    13.8000    900.0000      0.0000      1.0000      0.0000   3086.2270     28.6461      1.1724      1.1620   1475.1700    237.7081    257.1713      1.5802      1.7096      1.0000 
    13.8000    950.0000      0.0000      1.0000      0.0000   3089.5255     28.6540      1.1727      1.1625   1475.5394    238.7739    257.9338      1.5869      1.7143      1.0000 
    13.8000   1000.0000      0.0000      1.0000      0.0000   3092.6358     28.6615      1.1730      1.1629   1475.8857    239.7699    258.6475      1.5932      1.7186      1.0000 
    13.9000     50.0000      0.0000      1.0000      0.0000   2882.5466     28.1874      1.1578      1.1407   1447.7124    141.7026    195.1835      0.9599      1.3222      1.0000 
    13.9000    100.0000      0.0000      1.0000      0.0000   2933.7600     28.3081      1.1610      1.1456   1454.9278    174.3242    214.0125      1.1750      1.4425      1.0000 
    13.9000    150.0000      0.0000      1.0000      0.0000   2962.8643     28.3769      1.1629      1.1486   1458.8556    189.6963    223.9442      1.2752      1.5054      1.0000 
    13.9000    200.0000      0.0000      1.0000      0.0000   2983.0668     28.4249      1.1644      1.1508   1461.5037    199.3448    230.3717      1.3376      1.5458      1.0000 
    13.9000    250.0000      0.0000      1.0000      0.0000   2998.4562     28.4615      1.1655      1.1525   1463.4759    206.2054    235.0133      1.3818      1.5748      1.0000 
    13.9000    300.0000      0.0000      1.0000      0.0000   3010.8358     28.4909      1.1665      1.1539   1465.0331    211.4457    238.5954      1.4154      1.5971      1.0000 
    13.9000    350.0000      0.0000      1.0000      0.0000   3021.1592     28.5155      1.1673      1.1550   1466.3111    215.6395    241.4848      1.4422      1.6150      1.0000 
    13.9000    400.0000      0.0000      1.0000      0.0000   3029.9910     28.5366      1.1681      1.1561   1467.3894    219.1081    243.8896      1.4643      1.6299      1.0000 
    13.9000    450.0000      0.0000      1.0000      0.0000   3037.6931     28.5550      1.1687      1.1570   1468.3180    222.0478    245.9384      1.4830      1.6426      1.0000 
    13.9000    500.0000      0.0000      1.0000      0.0000   3044.5108     28.5714      1.1693      1.1578   1469.1309    224.5868    247.7158      1.4991      1.6535      1.0000 
    13.9000    550.0000      0.0000      1.0000      0.0000   3050.6183     28.5860      1.1698      1.1586   1469.8516    226.8132    249.2801      1.5133      1.6632      1.0000 
    13.9000    600.0000      0.0000      1.0000      0.0000   3056.1430     28.5992      1.1703      1.1593   1470.4974    228.7892    250.6732      1.5258      1.6717      1.0000 
    13.9000    650.0000      0.0000      1.0000      0.0000   3061.1817     28.6113      1.1708      1.1599   1471.0961    230.5602    251.9251      1.5370      1.6794      1.0000 
    13.9000    700.0000      0.0000      1.0000      0.0000   3065.8088     28.6224      1.1712      1.1605   1471.6283    232.1625    253.0608      1.5471      1.6863      1.0000 
    13.9000    750.0000      0.0000      1.0000      0.0000   3070.0833     28.6327      1.1716      1.1610   1472.1161    233.6234    254.0988      1.5563      1.6927      1.0000 
    13.9000    800.0000      0.0000      1.0000      0.0000   3074.0524     28.6422      1.1720      1.1616   1472.5658    234.9619    255.0516      1.5647      1.6985      1.0000 
    13.9000    850.0000      0.0000      1.0000      0.0000   3077.7545     28.6511      1.1723      1.1620   1472.9824    236.1957    255.9315      1.5725      1.7039      1.0000 
    13.9000    900.0000      0.0000      1.0000      0.0000   3081.2214     28.6595      1.1726      1.1625   1473.3700    237.3371    256.7464      1.5797      1.7089      1.0000 
    13.9000    950.0000      0.0000      1.0000      0.0000   3084.4795     28.6673      1.1729      1.1629   1473.7320    238.4007    257.5073      1.5864      1.7135      1.0000 
    13.9000   1000.0000      0.0000      1.0000      0.0000   3087.5511     28.6747      1.1732      1.1633   1474.0713    239.3943    258.2192      1.5926      1.7179      1.0000 
    14.0000     50.0000      0.0000      1.0000      0.0000   2879.3628     28.2046      1.1579      1.1410   1446.2945    141.5672    194.9826      0.9599      1.3221      1.0000 
    14.0000    100.0000      0.0000      1.0000      0.0000   2930.2037     28.3245      1.1611      1.1460   1453.4272    174.1337    213.7530      1.1749      1.4422      1.0000 
    14.0000    150.0000      0.0000      1.0000      0.0000   2959.0715     28.3928      1.1631      1.1490   1457.3040    189.4711    223.6476      1.2750      1.5050      1.0000 
    14.0000    200.0000      0.0000      1.0000      0.0000   2979.0979     28.4403      1.1646      1.1511   1459.9148    199.0942    230.0498      1.3374      1.5453      1.0000 
    14.0000    250.0000      0.0000      1.0000      0.0000   2994.3460     28.4766      1.1657      1.1528   1461.8576    205.9355    234.6735      1.3815      1.5743      1.0000 
    14.0000    300.0000      0.0000      1.0000      0.0000   3006.6069     28.5058      1.1667      1.1543   1463.3904    211.1604    238.2421      1.4151      1.5965      1.0000 
    14.0000    350.0000      0.0000      1.0000      0.0000   3016.8278     28.5302      1.1675      1.1555   1464.6477    215.3414    241.1206      1.4418      1.6144      1.0000 
    14.0000    400.0000      0.0000      1.0000      0.0000   3025.5693     28.5511      1.1683      1.1565   1465.7079    218.7994    243.5166      1.4639      1.6293      1.0000 
    14.0000    450.0000      0.0000      1.0000      0.0000   3033.1905     28.5693      1.1689      1.1574   1466.6205    221.7300    245.5580      1.4826      1.6419      1.0000 
    14.0000    500.0000      0.0000      1.0000      0.0000   3039.9350     28.5854      1.1695      1.1583   1467.4190    224.2613    247.3290      1.4987      1.6529      1.0000 
    14.0000    550.0000      0.0000      1.0000      0.0000   3045.9753     28.5999      1.1701      1.1590   1468.1416    226.4802    248.8873      1.5128      1.6625      1.0000 
    14.0000    600.0000      0.0000      1.0000      0.0000   3051.4383     28.6130      1.1706      1.1597   1468.7761    228.4498    250.2752      1.5253      1.6710      1.0000 
    14.0000    650.0000      0.0000      1.0000      0.0000   3056.4196     28.6249      1.1710      1.1603   1469.3494    230.2157    251.5230      1.5365      1.6787      1.0000 
    14.0000    700.0000      0.0000      1.0000      0.0000   3060.9933     28.6359      1.1714      1.1609   1469.8715    231.8132    252.6549      1.5466      1.6857      1.0000 
    14.0000    750.0000      0.0000      1.0000      0.0000   3065.2176     28.6461      1.1718      1.1615   1470.3499    233.2691    253.6889      1.5558      1.6920      1.0000 
    14.0000    800.0000      0.0000      1.0000      0.0000   3069.1394     28.6555      1.1722      1.1620   1470.7908    234.6034    254.6384      1.5642      1.6978      1.0000 
    14.0000    850.0000      0.0000      1.0000      0.0000   3072.7968     28.6643      1.1726      1.1625   1471.1992    235.8336    255.5154      1.5720      1.7032      1.0000 
    14.0000    900.0000      0.0000      1.0000      0.0000   3076.2214     28.6725      1.1729      1.1630   1471.5790    236.9704    256.3265      1.5792      1.7082      1.0000 
    14.0000    950.0000      0.0000      1.0000      0.0000   3079.4392     28.6803      1.1732      1.1634   1471.9336    238.0307    257.0848      1.5859      1.7128      1.0000 
