# Engine name: SSI Liquid - IPA
# Sun Oct 29 12:05:59 2017
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, psi  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     1.1000    310.0000      0.0000      1.0000      0.0000   1191.4740     18.0416      1.2606      1.1648   1115.2180    156.0520    179.1581      1.4382      1.6340      0.9290 
     1.1000    320.0000      0.0000      1.0000      0.0000   1193.5929     18.0560      1.2610      1.1649   1116.0767    156.8446    179.7752      1.4444      1.6386      0.9292 
     1.1000    330.0000      0.0000      1.0000      0.0000   1195.6531     18.0700      1.2614      1.1651   1116.9091    157.6078    180.3707      1.4503      1.6430      0.9294 
     1.1000    340.0000      0.0000      1.0000      0.0000   1197.6579     18.0837      1.2618      1.1652   1117.7167    158.3436    180.9460      1.4559      1.6472      0.9296 
     1.1000    350.0000      0.0000      1.0000      0.0000   1199.6104     18.0971      1.2621      1.1653   1118.5009    159.0541    181.5025      1.4614      1.6513      0.9297 
     1.1000    360.0000      0.0000      1.0000      0.0000   1201.5134     18.1101      1.2625      1.1654   1119.2632    159.7406    182.0413      1.4667      1.6553      0.9299 
     1.1000    370.0000      0.0000      1.0000      0.0000   1203.3693     18.1229      1.2628      1.1655   1120.0046    160.4046    182.5633      1.4718      1.6591      0.9301 
     1.1000    380.0000      0.0000      1.0000      0.0000   1205.1807     18.1353      1.2632      1.1656   1120.7262    161.0475    183.0696      1.4767      1.6628      0.9302 
     1.1000    390.0000      0.0000      1.0000      0.0000   1206.9496     18.1475      1.2635      1.1657   1121.4292    161.6711    183.5616      1.4815      1.6664      0.9304 
     1.1000    400.0000      0.0000      1.0000      0.0000   1208.6781     18.1594      1.2638      1.1658   1122.1143    162.2761    184.0396      1.4861      1.6699      0.9305 
     1.1000    410.0000      0.0000      1.0000      0.0000   1210.3680     18.1711      1.2641      1.1659   1122.7826    162.8633    184.5042      1.4906      1.6732      0.9307 
     1.1000    420.0000      0.0000      1.0000      0.0000   1212.0213     18.1826      1.2644      1.1660   1123.4348    163.4336    184.9561      1.4949      1.6765      0.9308 
     1.1000    430.0000      0.0000      1.0000      0.0000   1213.6394     18.1938      1.2646      1.1661   1124.0717    163.9880    185.3961      1.4991      1.6797      0.9309 
     1.1000    440.0000      0.0000      1.0000      0.0000   1215.2239     18.2048      1.2649      1.1662   1124.6939    164.5273    185.8245      1.5032      1.6828      0.9311 
     1.1000    450.0000      0.0000      1.0000      0.0000   1216.7762     18.2157      1.2652      1.1663   1125.3021    165.0522    186.2421      1.5072      1.6858      0.9312 
     1.1000    460.0000      0.0000      1.0000      0.0000   1218.2977     18.2263      1.2654      1.1663   1125.8970    165.5635    186.6493      1.5111      1.6888      0.9313 
     1.1000    470.0000      0.0000      1.0000      0.0000   1219.7896     18.2367      1.2657      1.1664   1126.4790    166.0617    187.0465      1.5148      1.6916      0.9315 
     1.1000    480.0000      0.0000      1.0000      0.0000   1221.2531     18.2469      1.2659      1.1665   1127.0488    166.5474    187.4342      1.5185      1.6944      0.9316 
     1.1000    490.0000      0.0000      1.0000      0.0000   1222.6892     18.2570      1.2661      1.1666   1127.6069    167.0214    187.8130      1.5221      1.6971      0.9317 
     1.1000    500.0000      0.0000      1.0000      0.0000   1224.0992     18.2669      1.2664      1.1667   1128.1536    167.4843    188.1833      1.5256      1.6998      0.9318 
     1.1000    510.0000      0.0000      1.0000      0.0000   1225.4838     18.2766      1.2666      1.1667   1128.6896    167.9364    188.5453      1.5290      1.7024      0.9319 
     1.1000    520.0000      0.0000      1.0000      0.0000   1226.8441     18.2862      1.2668      1.1668   1129.2151    168.3780    188.8993      1.5323      1.7049      0.9321 
     1.1000    530.0000      0.0000      1.0000      0.0000   1228.1810     18.2956      1.2670      1.1669   1129.7305    168.8097    189.2456      1.5355      1.7074      0.9322 
     1.1000    540.0000      0.0000      1.0000      0.0000   1229.4952     18.3049      1.2672      1.1669   1130.2363    169.2321    189.5848      1.5387      1.7098      0.9323 
     1.1000    550.0000      0.0000      1.0000      0.0000   1230.7875     18.3140      1.2674      1.1670   1130.7328    169.6454    189.9170      1.5418      1.7122      0.9324 
     1.1000    560.0000      0.0000      1.0000      0.0000   1232.0588     18.3230      1.2676      1.1671   1131.2204    170.0499    190.2425      1.5448      1.7145      0.9325 
     1.1000    570.0000      0.0000      1.0000      0.0000   1233.3096     18.3319      1.2678      1.1671   1131.6993    170.4461    190.5615      1.5478      1.7168      0.9326 
     1.1000    580.0000      0.0000      1.0000      0.0000   1234.5407     18.3406      1.2680      1.1672   1132.1698    170.8341    190.8741      1.5506      1.7190      0.9327 
     1.1000    590.0000      0.0000      1.0000      0.0000   1235.7528     18.3492      1.2681      1.1672   1132.6323    171.2143    191.1807      1.5535      1.7211      0.9328 
     1.1000    600.0000      0.0000      1.0000      0.0000   1236.9463     18.3577      1.2683      1.1673   1133.0869    171.5870    191.4815      1.5562      1.7233      0.9329 
     1.1000    610.0000      0.0000      1.0000      0.0000   1238.1219     18.3661      1.2685      1.1674   1133.5340    171.9523    191.7766      1.5590      1.7254      0.9330 
     1.1000    620.0000      0.0000      1.0000      0.0000   1239.2802     18.3743      1.2687      1.1674   1133.9739    172.3107    192.0662      1.5616      1.7274      0.9331 
     1.1000    630.0000      0.0000      1.0000      0.0000   1240.4216     18.3825      1.2688      1.1675   1134.4066    172.6623    192.3506      1.5642      1.7294      0.9332 
     1.1000    640.0000      0.0000      1.0000      0.0000   1241.5467     18.3905      1.2690      1.1675   1134.8325    173.0076    192.6300      1.5668      1.7314      0.9333 
     1.1000    650.0000      0.0000      1.0000      0.0000   1242.6560     18.3984      1.2691      1.1676   1135.2518    173.3466    192.9046      1.5693      1.7333      0.9334 
     1.1000    660.0000      0.0000      1.0000      0.0000   1243.7498     18.4063      1.2693      1.1676   1135.6647    173.6795    193.1744      1.5718      1.7352      0.9334 
     1.1000    670.0000      0.0000      1.0000      0.0000   1244.8287     18.4140      1.2694      1.1677   1136.0713    174.0066    193.4396      1.5742      1.7371      0.9335 
     1.1000    680.0000      0.0000      1.0000      0.0000   1245.8931     18.4216      1.2696      1.1677   1136.4718    174.3280    193.7004      1.5765      1.7389      0.9336 
     1.1000    690.0000      0.0000      1.0000      0.0000   1246.9433     18.4292      1.2697      1.1678   1136.8665    174.6439    193.9569      1.5789      1.7407      0.9337 
     1.1000    700.0000      0.0000      1.0000      0.0000   1247.9798     18.4366      1.2699      1.1678   1137.2555    174.9547    194.2094      1.5812      1.7425      0.9338 
     1.1000    710.0000      0.0000      1.0000      0.0000   1249.0029     18.4440      1.2700      1.1679   1137.6389    175.2603    194.4579      1.5834      1.7442      0.9339 
     1.1000    720.0000      0.0000      1.0000      0.0000   1250.0130     18.4513      1.2701      1.1679   1138.0170    175.5609    194.7024      1.5856      1.7459      0.9339 
     1.1000    730.0000      0.0000      1.0000      0.0000   1251.0104     18.4585      1.2702      1.1680   1138.3897    175.8566    194.9430      1.5878      1.7476      0.9340 
     1.1000    740.0000      0.0000      1.0000      0.0000   1251.9954     18.4656      1.2704      1.1680   1138.7574    176.1476    195.1800      1.5899      1.7493      0.9341 
     1.1000    750.0000      0.0000      1.0000      0.0000   1252.9684     18.4726      1.2705      1.1680   1139.1201    176.4341    195.4133      1.5920      1.7509      0.9342 
     1.1000    760.0000      0.0000      1.0000      0.0000   1253.9297     18.4795      1.2706      1.1681   1139.4780    176.7160    195.6431      1.5941      1.7525      0.9343 
     1.1000    770.0000      0.0000      1.0000      0.0000   1254.8795     18.4864      1.2707      1.1681   1139.8312    176.9937    195.8695      1.5961      1.7541      0.9343 
     1.1000    780.0000      0.0000      1.0000      0.0000   1255.8181     18.4932      1.2709      1.1682   1140.1798    177.2671    196.0926      1.5981      1.7556      0.9344 
     1.1000    790.0000      0.0000      1.0000      0.0000   1256.7459     18.4999      1.2710      1.1682   1140.5239    177.5364    196.3125      1.6001      1.7571      0.9345 
     1.1000    800.0000      0.0000      1.0000      0.0000   1257.6629     18.5066      1.2711      1.1682   1140.8637    177.8018    196.5292      1.6020      1.7586      0.9346 
     1.1000    810.0000      0.0000      1.0000      0.0000   1258.5696     18.5132      1.2712      1.1683   1141.1992    178.0633    196.7428      1.6039      1.7601      0.9346 
     1.1000    820.0000      0.0000      1.0000      0.0000   1259.4662     18.5197      1.2713      1.1683   1141.5305    178.3211    196.9535      1.6058      1.7616      0.9347 
     1.1000    830.0000      0.0000      1.0000      0.0000   1260.3528     18.5261      1.2714      1.1684   1141.8578    178.5751    197.1612      1.6077      1.7630      0.9348 
     1.1000    840.0000      0.0000      1.0000      0.0000   1261.2298     18.5325      1.2715      1.1684   1142.1812    178.8257    197.3662      1.6095      1.7644      0.9348 
     1.1000    850.0000      0.0000      1.0000      0.0000   1262.0972     18.5389      1.2716      1.1684   1142.5007    179.0729    197.5685      1.6113      1.7658      0.9349 
     1.1000    860.0000      0.0000      1.0000      0.0000   1262.9554     18.5451      1.2717      1.1685   1142.8164    179.3171    197.7686      1.6131      1.7672      0.9350 
     1.1000    870.0000      0.0000      1.0000      0.0000   1263.8046     18.5513      1.2718      1.1685   1143.1285    179.5581    197.9661      1.6148      1.7686      0.9350 
     1.1000    880.0000      0.0000      1.0000      0.0000   1264.6449     18.5574      1.2719      1.1685   1143.4369    179.7959    198.1610      1.6165      1.7699      0.9351 
     1.1000    890.0000      0.0000      1.0000      0.0000   1265.4765     18.5635      1.2720      1.1686   1143.7419    180.0306    198.3534      1.6182      1.7712      0.9352 
     1.1000    900.0000      0.0000      1.0000      0.0000   1266.2996     18.5695      1.2721      1.1686   1144.0434    180.2622    198.5434      1.6199      1.7725      0.9352 
     1.1000    910.0000      0.0000      1.0000      0.0000   1267.1144     18.5755      1.2722      1.1686   1144.3415    180.4908    198.7311      1.6216      1.7738      0.9353 
     1.1000    920.0000      0.0000      1.0000      0.0000   1267.9210     18.5814      1.2723      1.1687   1144.6364    180.7164    198.9163      1.6232      1.7751      0.9354 
     1.1000    930.0000      0.0000      1.0000      0.0000   1268.7197     18.5873      1.2724      1.1687   1144.9280    180.9393    199.0993      1.6248      1.7763      0.9354 
     1.1000    940.0000      0.0000      1.0000      0.0000   1269.5106     18.5931      1.2725      1.1687   1145.2165    181.1593    199.2801      1.6264      1.7776      0.9355 
     1.1000    950.0000      0.0000      1.0000      0.0000   1270.2938     18.5988      1.2725      1.1688   1145.5019    181.3767    199.4588      1.6279      1.7788      0.9356 
     1.1000    960.0000      0.0000      1.0000      0.0000   1271.0695     18.6045      1.2726      1.1688   1145.7843    181.5913    199.6353      1.6295      1.7800      0.9356 
     1.1000    970.0000      0.0000      1.0000      0.0000   1271.8379     18.6102      1.2727      1.1688   1146.0638    181.8034    199.8097      1.6310      1.7812      0.9357 
     1.1000    980.0000      0.0000      1.0000      0.0000   1272.5990     18.6158      1.2728      1.1688   1146.3403    182.0130    199.9821      1.6325      1.7824      0.9357 
     1.1000    990.0000      0.0000      1.0000      0.0000   1273.3531     18.6213      1.2729      1.1689   1146.6140    182.2226    200.1550      1.6340      1.7835      0.9358 
     1.1000   1000.0000      0.0000      1.0000      0.0000   1274.1002     18.6269      1.2729      1.1689   1146.8850    182.4300    200.3262      1.6355      1.7847      0.9359 
     1.1000   1010.0000      0.0000      1.0000      0.0000   1274.8405     18.6323      1.2730      1.1689   1147.1532    182.6350    200.4955      1.6369      1.7858      0.9359 
     1.1000   1020.0000      0.0000      1.0000      0.0000   1275.5741     18.6377      1.2731      1.1690   1147.4187    182.8377    200.6630      1.6384      1.7870      0.9360 
     1.1000   1030.0000      0.0000      1.0000      0.0000   1276.3012     18.6431      1.2732      1.1690   1147.6816    183.0381    200.8286      1.6398      1.7881      0.9361 
     1.1000   1040.0000      0.0000      1.0000      0.0000   1277.0219     18.6484      1.2732      1.1690   1147.9420    183.2364    200.9926      1.6412      1.7892      0.9362 
     1.1000   1050.0000      0.0000      1.0000      0.0000   1277.7362     18.6537      1.2733      1.1690   1148.1998    183.4325    201.1548      1.6426      1.7902      0.9362 
     1.1000   1060.0000      0.0000      1.0000      0.0000   1278.4443     18.6590      1.2734      1.1691   1148.4552    183.6265    201.3152      1.6439      1.7913      0.9363 
     1.1000   1070.0000      0.0000      1.0000      0.0000   1279.1463     18.6642      1.2735      1.1691   1148.7081    183.8184    201.4741      1.6453      1.7924      0.9364 
     1.1000   1080.0000      0.0000      1.0000      0.0000   1279.8423     18.6693      1.2735      1.1691   1148.9587    184.0083    201.6313      1.6466      1.7934      0.9364 
     1.1000   1090.0000      0.0000      1.0000      0.0000   1280.5325     18.6744      1.2736      1.1691   1149.2069    184.1962    201.7868      1.6480      1.7945      0.9365 
     1.1000   1100.0000      0.0000      1.0000      0.0000   1281.2168     18.6795      1.2737      1.1692   1149.4528    184.3821    201.9408      1.6493      1.7955      0.9366 
     1.1000   1110.0000      0.0000      1.0000      0.0000   1281.8955     18.6845      1.2737      1.1692   1149.6965    184.5661    202.0933      1.6506      1.7965      0.9366 
     1.1000   1120.0000      0.0000      1.0000      0.0000   1282.5686     18.6895      1.2738      1.1692   1149.9380    184.7482    202.2442      1.6518      1.7975      0.9367 
     1.1000   1130.0000      0.0000      1.0000      0.0000   1283.2362     18.6945      1.2739      1.1692   1150.1773    184.9284    202.3936      1.6531      1.7985      0.9368 
     1.1000   1140.0000      0.0000      1.0000      0.0000   1283.8984     18.6994      1.2739      1.1693   1150.4144    185.1069    202.5416      1.6544      1.7995      0.9368 
     1.1000   1150.0000      0.0000      1.0000      0.0000   1284.5553     18.7043      1.2740      1.1693   1150.6495    185.2835    202.6881      1.6556      1.8004      0.9369 
     1.1000   1160.0000      0.0000      1.0000      0.0000   1285.2070     18.7092      1.2740      1.1693   1150.8825    185.4584    202.8332      1.6568      1.8014      0.9369 
     1.1000   1170.0000      0.0000      1.0000      0.0000   1285.8535     18.7140      1.2741      1.1693   1151.1135    185.6316    202.9770      1.6580      1.8024      0.9370 
     1.1000   1180.0000      0.0000      1.0000      0.0000   1286.4950     18.7188      1.2742      1.1693   1151.3425    185.8030    203.1193      1.6592      1.8033      0.9371 
     1.1000   1190.0000      0.0000      1.0000      0.0000   1287.1315     18.7235      1.2742      1.1694   1151.5695    185.9729    203.2604      1.6604      1.8042      0.9371 
