# Engine name: SSI Liquid - Kerosene
# Fri Jan 5 21:27:23 2018
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, psi  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    13.1000    450.0000      0.0000      0.8660      0.0000   3086.2179     28.0490      1.1666      1.1525   1495.9303    230.4697    254.2316      1.5109      1.6666      1.0000 
    13.1000    500.0000      0.0000      0.8660      0.0000   3093.8452     28.0670      1.1671      1.1533   1496.9109    233.0113    256.0318      1.5265      1.6773      1.0000 
    13.1000    550.0000      0.0000      0.8660      0.0000   3100.6937     28.0831      1.1675      1.1540   1497.7839    235.2411    257.6159      1.5402      1.6867      1.0000 
    13.1000    600.0000      0.0000      0.8660      0.0000   3106.9024     28.0978      1.1680      1.1546   1498.5693    237.2214    259.0265      1.5524      1.6951      1.0000 
    13.1000    650.0000      0.0000      0.8660      0.0000   3112.5763     28.1112      1.1683      1.1552   1499.2818    238.9978    260.2949      1.5633      1.7026      1.0000 
    13.1000    700.0000      0.0000      0.8660      0.0000   3117.7967     28.1235      1.1687      1.1557   1499.9330    240.6050    261.4449      1.5731      1.7093      1.0000 
    13.1000    750.0000      0.0000      0.8660      0.0000   3122.6280     28.1349      1.1690      1.1563   1500.5319    242.0697    262.4950      1.5820      1.7155      1.0000 
    13.1000    800.0000      0.0000      0.8660      0.0000   3127.1217     28.1456      1.1694      1.1567   1501.0856    243.4130    263.4598      1.5902      1.7212      1.0000 
    13.1000    850.0000      0.0000      0.8660      0.0000   3131.3200     28.1555      1.1697      1.1572   1501.6000    244.6518    264.3509      1.5978      1.7264      1.0000 
    13.1000    900.0000      0.0000      0.8660      0.0000   3135.2576     28.1648      1.1700      1.1576   1502.0798    245.7997    265.1778      1.6048      1.7313      1.0000 
    13.1000    950.0000      0.0000      0.8660      0.0000   3138.9636     28.1736      1.1702      1.1580   1502.5291    246.8680    265.9485      1.6112      1.7358      1.0000 
    13.1000   1000.0000      0.0000      0.8660      0.0000   3142.4625     28.1819      1.1705      1.1584   1502.9513    247.8661    266.6693      1.6173      1.7400      1.0000 
    13.2000     50.0000      0.0000      0.8660      0.0000   2913.4598     27.6751      1.1573      1.1378   1470.5941    151.4736    202.2789      1.0101      1.3489      1.0000 
    13.2000    100.0000      0.0000      0.8660      0.0000   2968.4378     27.8028      1.1600      1.1424   1478.6742    182.9693    221.5263      1.2135      1.4692      1.0000 
    13.2000    150.0000      0.0000      0.8660      0.0000   2999.9189     27.8763      1.1617      1.1451   1483.1358    198.0403    231.5854      1.3095      1.5313      1.0000 
    13.2000    200.0000      0.0000      0.8660      0.0000   3021.8892     27.9277      1.1630      1.1471   1486.1744    207.5625    238.0886      1.3696      1.5710      1.0000 
    13.2000    250.0000      0.0000      0.8660      0.0000   3038.6971     27.9671      1.1640      1.1487   1488.4556    214.3590    242.7807      1.4123      1.5996      1.0000 
    13.2000    300.0000      0.0000      0.8660      0.0000   3052.2667     27.9990      1.1648      1.1500   1490.2690    219.5626    246.3989      1.4448      1.6214      1.0000 
    13.2000    350.0000      0.0000      0.8660      0.0000   3063.6179     28.0256      1.1655      1.1511   1491.7660    223.7338    249.3156      1.4708      1.6390      1.0000 
    13.2000    400.0000      0.0000      0.8660      0.0000   3073.3563     28.0486      1.1662      1.1521   1493.0354    227.1877    251.7421      1.4922      1.6535      1.0000 
    13.2000    450.0000      0.0000      0.8660      0.0000   3081.8704     28.0686      1.1667      1.1529   1494.1339    230.1177    253.8088      1.5104      1.6659      1.0000 
    13.2000    500.0000      0.0000      0.8660      0.0000   3089.4243     28.0864      1.1672      1.1537   1495.0994    232.6502    255.6014      1.5260      1.6765      1.0000 
    13.2000    550.0000      0.0000      0.8660      0.0000   3096.2056     28.1024      1.1677      1.1544   1495.9587    234.8720    257.1789      1.5397      1.6859      1.0000 
    13.2000    600.0000      0.0000      0.8660      0.0000   3102.3521     28.1170      1.1681      1.1550   1496.7315    236.8451    258.5836      1.5518      1.6943      1.0000 
    13.2000    650.0000      0.0000      0.8660      0.0000   3107.9681     28.1302      1.1685      1.1556   1497.4324    238.6151    259.8468      1.5627      1.7017      1.0000 
    13.2000    700.0000      0.0000      0.8660      0.0000   3113.1345     28.1425      1.1689      1.1561   1498.0727    240.2164    260.9921      1.5725      1.7085      1.0000 
    13.2000    750.0000      0.0000      0.8660      0.0000   3117.9149     28.1538      1.1692      1.1566   1498.6614    241.6757    262.0379      1.5814      1.7147      1.0000 
    13.2000    800.0000      0.0000      0.8660      0.0000   3122.3606     28.1643      1.1695      1.1571   1499.2056    243.0141    262.9987      1.5896      1.7203      1.0000 
    13.2000    850.0000      0.0000      0.8660      0.0000   3126.5135     28.1741      1.1699      1.1576   1499.7110    244.2484    263.8862      1.5971      1.7256      1.0000 
    13.2000    900.0000      0.0000      0.8660      0.0000   3130.4080     28.1834      1.1701      1.1580   1500.1824    245.3921    264.7098      1.6041      1.7304      1.0000 
    13.2000    950.0000      0.0000      0.8660      0.0000   3134.0729     28.1921      1.1704      1.1584   1500.6237    246.4564    265.4772      1.6106      1.7349      1.0000 
    13.2000   1000.0000      0.0000      0.8660      0.0000   3137.5326     28.2003      1.1707      1.1588   1501.0382    247.4508    266.1951      1.6167      1.7391      1.0000 
    13.3000     50.0000      0.0000      0.8660      0.0000   2910.4018     27.6971      1.1573      1.1380   1469.0851    151.3195    202.0584      1.0101      1.3488      1.0000 
    13.3000    100.0000      0.0000      0.8660      0.0000   2965.0171     27.8241      1.1601      1.1427   1477.0845    182.7585    221.2444      1.2134      1.4689      1.0000 
    13.3000    150.0000      0.0000      0.8660      0.0000   2996.2671     27.8970      1.1618      1.1454   1481.4956    197.7927    231.2624      1.3093      1.5308      1.0000 
    13.3000    200.0000      0.0000      0.8660      0.0000   3018.0645     27.9481      1.1631      1.1475   1484.4969    207.2876    237.7369      1.3694      1.5705      1.0000 
    13.3000    250.0000      0.0000      0.8660      0.0000   3034.7331     27.9872      1.1641      1.1490   1486.7485    214.0628    242.4083      1.4120      1.5989      1.0000 
    13.3000    300.0000      0.0000      0.8660      0.0000   3048.1854     28.0188      1.1649      1.1503   1488.5371    219.2493    246.0107      1.4444      1.6207      1.0000 
    13.3000    350.0000      0.0000      0.8660      0.0000   3059.4349     28.0452      1.1657      1.1515   1490.0128    223.4063    248.9149      1.4704      1.6383      1.0000 
    13.3000    400.0000      0.0000      0.8660      0.0000   3069.0834     28.0680      1.1663      1.1524   1491.2636    226.8483    251.3312      1.4918      1.6528      1.0000 
    13.3000    450.0000      0.0000      0.8660      0.0000   3077.5169     28.0879      1.1669      1.1533   1492.3455    229.7680    253.3893      1.5099      1.6651      1.0000 
    13.3000    500.0000      0.0000      0.8660      0.0000   3084.9975     28.1055      1.1674      1.1541   1493.2960    232.2916    255.1745      1.5255      1.6758      1.0000 
    13.3000    550.0000      0.0000      0.8660      0.0000   3091.7116     28.1214      1.1679      1.1548   1494.1416    234.5055    256.7455      1.5392      1.6851      1.0000 
    13.3000    600.0000      0.0000      0.8660      0.0000   3097.7961     28.1357      1.1683      1.1554   1494.9019    236.4716    258.1446      1.5513      1.6934      1.0000 
    13.3000    650.0000      0.0000      0.8660      0.0000   3103.3543     28.1489      1.1687      1.1560   1495.5912    238.2352    259.4026      1.5621      1.7009      1.0000 
    13.3000    700.0000      0.0000      0.8660      0.0000   3108.4667     28.1610      1.1691      1.1565   1496.2207    239.8307    260.5433      1.5719      1.7077      1.0000 
    13.3000    750.0000      0.0000      0.8660      0.0000   3113.1963     28.1722      1.1694      1.1570   1496.7994    241.2848    261.5849      1.5808      1.7138      1.0000 
    13.3000    800.0000      0.0000      0.8660      0.0000   3117.5942     28.1826      1.1697      1.1575   1497.3341    242.6184    262.5418      1.5890      1.7195      1.0000 
    13.3000    850.0000      0.0000      0.8660      0.0000   3121.7018     28.1924      1.1701      1.1580   1497.8306    243.8482    263.4256      1.5965      1.7247      1.0000 
    13.3000    900.0000      0.0000      0.8660      0.0000   3125.5532     28.2015      1.1703      1.1584   1498.2936    244.9877    264.2459      1.6035      1.7295      1.0000 
    13.3000    950.0000      0.0000      0.8660      0.0000   3129.1772     28.2101      1.1706      1.1588   1498.7269    246.0482    265.0103      1.6100      1.7340      1.0000 
    13.3000   1000.0000      0.0000      0.8660      0.0000   3132.5977     28.2182      1.1709      1.1592   1499.1338    247.0390    265.7252      1.6160      1.7383      1.0000 
    13.4000     50.0000      0.0000      0.8660      0.0000   2907.3395     27.7187      1.1573      1.1383   1467.5840    151.1660    201.8388      1.0101      1.3487      1.0000 
    13.4000    100.0000      0.0000      0.8660      0.0000   2961.5918     27.8449      1.1601      1.1429   1475.5026    182.5486    220.9635      1.2133      1.4686      1.0000 
    13.4000    150.0000      0.0000      0.8660      0.0000   2992.6104     27.9174      1.1619      1.1458   1479.8632    197.5462    230.9408      1.3091      1.5304      1.0000 
    13.4000    200.0000      0.0000      0.8660      0.0000   3014.2348     27.9681      1.1632      1.1478   1482.8272    207.0140    237.3872      1.3691      1.5700      1.0000 
    13.4000    250.0000      0.0000      0.8660      0.0000   3030.7640     28.0069      1.1642      1.1494   1485.0491    213.7682    242.0382      1.4116      1.5983      1.0000 
    13.4000    300.0000      0.0000      0.8660      0.0000   3044.0990     28.0382      1.1651      1.1507   1486.8130    218.9377    245.6252      1.4441      1.6201      1.0000 
    13.4000    350.0000      0.0000      0.8660      0.0000   3055.2470     28.0645      1.1658      1.1518   1488.2675    223.0808    248.5172      1.4699      1.6376      1.0000 
    13.4000    400.0000      0.0000      0.8660      0.0000   3064.8057     28.0870      1.1665      1.1528   1489.4998    226.5111    250.9234      1.4913      1.6520      1.0000 
    13.4000    450.0000      0.0000      0.8660      0.0000   3073.1585     28.1067      1.1670      1.1537   1490.5651    229.4207    252.9731      1.5094      1.6643      1.0000 
    13.4000    500.0000      0.0000      0.8660      0.0000   3080.5660     28.1242      1.1676      1.1544   1491.5006    231.9355    254.7511      1.5250      1.6750      1.0000 
    13.4000    550.0000      0.0000      0.8660      0.0000   3087.2130     28.1399      1.1680      1.1551   1492.3327    234.1416    256.3158      1.5386      1.6843      1.0000 
    13.4000    600.0000      0.0000      0.8660      0.0000   3093.2354     28.1541      1.1685      1.1558   1493.0805    236.1007    257.7092      1.5507      1.6927      1.0000 
    13.4000    650.0000      0.0000      0.8660      0.0000   3098.7360     28.1672      1.1689      1.1564   1493.7583    237.8581    258.9622      1.5616      1.7001      1.0000 
    13.4000    700.0000      0.0000      0.8660      0.0000   3103.7945     28.1791      1.1693      1.1569   1494.3771    239.4480    260.0984      1.5713      1.7069      1.0000 
    13.4000    750.0000      0.0000      0.8660      0.0000   3108.4735     28.1902      1.1696      1.1575   1494.9458    240.8970    261.1358      1.5803      1.7130      1.0000 
    13.4000    800.0000      0.0000      0.8660      0.0000   3112.8236     28.2005      1.1699      1.1579   1495.4711    242.2257    262.0889      1.5884      1.7187      1.0000 
    13.4000    850.0000      0.0000      0.8660      0.0000   3116.8860     28.2102      1.1703      1.1584   1495.9588    243.4511    262.9692      1.5959      1.7239      1.0000 
    13.4000    900.0000      0.0000      0.8660      0.0000   3120.6945     28.2192      1.1706      1.1588   1496.4134    244.5866    263.7862      1.6029      1.7287      1.0000 
    13.4000    950.0000      0.0000      0.8660      0.0000   3124.2776     28.2277      1.1708      1.1592   1496.8388    245.6432    264.5474      1.6093      1.7332      1.0000 
    13.4000   1000.0000      0.0000      0.8660      0.0000   3127.6591     28.2358      1.1711      1.1596   1497.2382    246.6305    265.2596      1.6154      1.7374      1.0000 
    13.5000     50.0000      0.0000      0.8660      0.0000   2904.2735     27.7400      1.1573      1.1385   1466.0907    151.0133    201.6200      1.0101      1.3486      1.0000 
    13.5000    100.0000      0.0000      0.8660      0.0000   2958.1623     27.8654      1.1602      1.1432   1473.9284    182.3396    220.6837      1.2132      1.4683      1.0000 
    13.5000    150.0000      0.0000      0.8660      0.0000   2988.9495     27.9374      1.1620      1.1461   1478.2385    197.3007    230.6207      1.3089      1.5299      1.0000 
    13.5000    200.0000      0.0000      0.8660      0.0000   3010.4008     27.9877      1.1633      1.1481   1481.1653    206.7417    237.0394      1.3688      1.5694      1.0000 
    13.5000    250.0000      0.0000      0.8660      0.0000   3026.7907     28.0262      1.1643      1.1497   1483.3575    213.4751    241.6705      1.4113      1.5977      1.0000 
    13.5000    300.0000      0.0000      0.8660      0.0000   3040.0084     28.0573      1.1652      1.1511   1485.0968    218.6280    245.2424      1.4437      1.6194      1.0000 
    13.5000    350.0000      0.0000      0.8660      0.0000   3051.0548     28.0833      1.1660      1.1522   1486.5302    222.7573    248.1224      1.4695      1.6369      1.0000 
    13.5000    400.0000      0.0000      0.8660      0.0000   3060.5238     28.1056      1.1666      1.1532   1487.7439    226.1760    250.5189      1.4909      1.6513      1.0000 
    13.5000    450.0000      0.0000      0.8660      0.0000   3068.7962     28.1251      1.1672      1.1540   1488.7927    229.0757    252.5603      1.5089      1.6636      1.0000 
    13.5000    500.0000      0.0000      0.8660      0.0000   3076.1306     28.1425      1.1677      1.1548   1489.7135    231.5819    254.3312      1.5245      1.6742      1.0000 
    13.5000    550.0000      0.0000      0.8660      0.0000   3082.7106     28.1580      1.1682      1.1555   1490.5321    233.7803    255.8897      1.5381      1.6836      1.0000 
    13.5000    600.0000      0.0000      0.8660      0.0000   3088.6711     28.1721      1.1687      1.1562   1491.2674    235.7326    257.2775      1.5502      1.6919      1.0000 
    13.5000    650.0000      0.0000      0.8660      0.0000   3094.1143     28.1850      1.1691      1.1568   1491.9338    237.4839    258.5257      1.5610      1.6993      1.0000 
    13.5000    700.0000      0.0000      0.8660      0.0000   3099.1189     28.1969      1.1694      1.1573   1492.5420    239.0682    259.6573      1.5708      1.7061      1.0000 
    13.5000    750.0000      0.0000      0.8660      0.0000   3103.7475     28.2079      1.1698      1.1579   1493.1007    240.5121    260.6906      1.5797      1.7122      1.0000 
    13.5000    800.0000      0.0000      0.8660      0.0000   3108.0500     28.2181      1.1701      1.1583   1493.6167    241.8362    261.6400      1.5878      1.7179      1.0000 
    13.5000    850.0000      0.0000      0.8660      0.0000   3112.0672     28.2276      1.1705      1.1588   1494.0956    243.0573    262.5169      1.5953      1.7231      1.0000 
    13.5000    900.0000      0.0000      0.8660      0.0000   3115.8330     28.2366      1.1708      1.1592   1494.5420    244.1887    263.3305      1.6023      1.7279      1.0000 
    13.5000    950.0000      0.0000      0.8660      0.0000   3119.3753     28.2450      1.1711      1.1597   1494.9595    245.2417    264.0889      1.6087      1.7324      1.0000 
    13.5000   1000.0000      0.0000      0.8660      0.0000   3122.7179     28.2529      1.1713      1.1600   1495.3515    246.2253    264.7982      1.6148      1.7366      1.0000 
    13.6000     50.0000      0.0000      0.8660      0.0000   2901.2043     27.7608      1.1574      1.1388   1464.6052    150.8614    201.4023      1.0101      1.3485      1.0000 
    13.6000    100.0000      0.0000      0.8660      0.0000   2954.7293     27.8855      1.1603      1.1435   1472.3618    182.1316    220.4050      1.2131      1.4680      1.0000 
    13.6000    150.0000      0.0000      0.8660      0.0000   2985.2849     27.9570      1.1621      1.1464   1476.6214    197.0564    230.3022      1.3087      1.5295      1.0000 
    13.6000    200.0000      0.0000      0.8660      0.0000   3006.5632     28.0069      1.1634      1.1485   1479.5110    206.4707    236.6937      1.3686      1.5689      1.0000 
    13.6000    250.0000      0.0000      0.8660      0.0000   3022.8138     28.0451      1.1645      1.1501   1481.6737    213.1836    241.3052      1.4110      1.5971      1.0000 
    13.6000    300.0000      0.0000      0.8660      0.0000   3035.9143     28.0759      1.1653      1.1514   1483.3884    218.3200    244.8623      1.4433      1.6188      1.0000 
    13.6000    350.0000      0.0000      0.8660      0.0000   3046.8594     28.1017      1.1661      1.1525   1484.8008    222.4358    247.7306      1.4691      1.6362      1.0000 
    13.6000    400.0000      0.0000      0.8660      0.0000   3056.2388     28.1239      1.1668      1.1535   1485.9961    225.8431    250.1175      1.4904      1.6506      1.0000 
    13.6000    450.0000      0.0000      0.8660      0.0000   3064.4308     28.1432      1.1674      1.1544   1487.0285    228.7331    252.1508      1.5084      1.6629      1.0000 
    13.6000    500.0000      0.0000      0.8660      0.0000   3071.6922     28.1604      1.1679      1.1552   1487.9345    231.2307    253.9147      1.5240      1.6735      1.0000 
    13.6000    550.0000      0.0000      0.8660      0.0000   3078.2054     28.1758      1.1684      1.1559   1488.7397    233.4216    255.4671      1.5376      1.6828      1.0000 
    13.6000    600.0000      0.0000      0.8660      0.0000   3084.1042     28.1898      1.1688      1.1566   1489.4627    235.3672    256.8496      1.5497      1.6911      1.0000 
    13.6000    650.0000      0.0000      0.8660      0.0000   3089.4900     28.2025      1.1693      1.1572   1490.1177    237.1125    258.0928      1.5605      1.6985      1.0000 
    13.6000    700.0000      0.0000      0.8660      0.0000   3094.4410     28.2143      1.1697      1.1577   1490.7154    238.6914    259.2201      1.5702      1.7053      1.0000 
    13.6000    750.0000      0.0000      0.8660      0.0000   3099.0192     28.2251      1.1700      1.1583   1491.2642    240.1302    260.2494      1.5791      1.7114      1.0000 
    13.6000    800.0000      0.0000      0.8660      0.0000   3103.2743     28.2352      1.1704      1.1588   1491.7710    241.4498    261.1951      1.5873      1.7171      1.0000 
    13.6000    850.0000      0.0000      0.8660      0.0000   3107.2466     28.2447      1.1707      1.1592   1492.2412    242.6666    262.0685      1.5947      1.7223      1.0000 
    13.6000    900.0000      0.0000      0.8660      0.0000   3110.9697     28.2535      1.1710      1.1597   1492.6794    243.7940    262.8790      1.6017      1.7271      1.0000 
    13.6000    950.0000      0.0000      0.8660      0.0000   3114.4715     28.2619      1.1713      1.1601   1493.0891    244.8434    263.6345      1.6081      1.7316      1.0000 
    13.6000   1000.0000      0.0000      0.8660      0.0000   3117.7754     28.2697      1.1716      1.1605   1493.4737    245.8235    264.3409      1.6142      1.7358      1.0000 
    13.7000     50.0000      0.0000      0.8660      0.0000   2898.1323     27.7814      1.1574      1.1391   1463.1273    150.7105    201.1856      1.0101      1.3485      1.0000 
    13.7000    100.0000      0.0000      0.8660      0.0000   2951.2933     27.9053      1.1604      1.1438   1470.8029    181.9245    220.1274      1.2130      1.4677      1.0000 
    13.7000    150.0000      0.0000      0.8660      0.0000   2981.6174     27.9763      1.1622      1.1467   1475.0120    196.8132    229.9852      1.3085      1.5291      1.0000 
    13.7000    200.0000      0.0000      0.8660      0.0000   3002.7227     28.0258      1.1635      1.1488   1477.8645    206.2011    236.3500      1.3683      1.5683      1.0000 
    13.7000    250.0000      0.0000      0.8660      0.0000   3018.8341     28.0637      1.1646      1.1504   1479.9977    212.8936    240.9423      1.4107      1.5965      1.0000 
    13.7000    300.0000      0.0000      0.8660      0.0000   3031.8176     28.0943      1.1655      1.1518   1481.6879    218.0138    244.4850      1.4429      1.6181      1.0000 
    13.7000    350.0000      0.0000      0.8660      0.0000   3042.6614     28.1198      1.1663      1.1529   1483.0793    222.1163    247.3418      1.4687      1.6355      1.0000 
    13.7000    400.0000      0.0000      0.8660      0.0000   3051.9514     28.1418      1.1669      1.1539   1484.2563    225.5124    249.7192      1.4900      1.6499      1.0000 
    13.7000    450.0000      0.0000      0.8660      0.0000   3060.0632     28.1609      1.1675      1.1548   1485.2724    228.3927    251.7446      1.5080      1.6622      1.0000 
    13.7000    500.0000      0.0000      0.8660      0.0000   3067.2519     28.1779      1.1681      1.1556   1486.1637    230.8820    253.5017      1.5235      1.6728      1.0000 
    13.7000    550.0000      0.0000      0.8660      0.0000   3073.6984     28.1932      1.1686      1.1563   1486.9556    233.0656    255.0481      1.5371      1.6821      1.0000 
    13.7000    600.0000      0.0000      0.8660      0.0000   3079.5356     28.2070      1.1690      1.1570   1487.6664    235.0046    256.4252      1.5491      1.6903      1.0000 
    13.7000    650.0000      0.0000      0.8660      0.0000   3084.8642     28.2197      1.1695      1.1576   1488.3101    236.7439    257.6637      1.5599      1.6978      1.0000 
    13.7000    700.0000      0.0000      0.8660      0.0000   3089.7618     28.2313      1.1699      1.1582   1488.8973    238.3175    258.7867      1.5697      1.7045      1.0000 
    13.7000    750.0000      0.0000      0.8660      0.0000   3094.2898     28.2420      1.1702      1.1587   1489.4364    239.7514    259.8121      1.5786      1.7106      1.0000 
    13.7000    800.0000      0.0000      0.8660      0.0000   3098.4975     28.2520      1.1706      1.1592   1489.9340    241.0663    260.7540      1.5867      1.7163      1.0000 
    13.7000    850.0000      0.0000      0.8660      0.0000   3102.4251     28.2614      1.1709      1.1597   1490.3956    242.2790    261.6242      1.5942      1.7215      1.0000 
    13.7000    900.0000      0.0000      0.8660      0.0000   3106.1058     28.2701      1.1712      1.1601   1490.8256    243.4026    262.4317      1.6011      1.7263      1.0000 
    13.7000    950.0000      0.0000      0.8660      0.0000   3109.5671     28.2784      1.1715      1.1605   1491.2277    244.4483    263.1841      1.6075      1.7308      1.0000 
    13.7000   1000.0000      0.0000      0.8660      0.0000   3112.8324     28.2861      1.1718      1.1609   1491.6050    245.4246    263.8874      1.6136      1.7349      1.0000 
    13.8000     50.0000      0.0000      0.8660      0.0000   2895.0580     27.8016      1.1575      1.1393   1461.6570    150.5601    200.9697      1.0101      1.3484      1.0000 
    13.8000    100.0000      0.0000      0.8660      0.0000   2947.8550     27.9247      1.1604      1.1442   1469.2515    181.7183    219.8510      1.2129      1.4674      1.0000 
    13.8000    150.0000      0.0000      0.8660      0.0000   2977.9475     27.9952      1.1623      1.1471   1473.4101    196.5710    229.6698      1.3083      1.5286      1.0000 
    13.8000    200.0000      0.0000      0.8660      0.0000   2998.8800     28.0443      1.1637      1.1491   1476.2256    205.9329    236.0083      1.3680      1.5678      1.0000 
    13.8000    250.0000      0.0000      0.8660      0.0000   3014.8522     28.0819      1.1647      1.1508   1478.3295    212.6053    240.5819      1.4103      1.5959      1.0000 
    13.8000    300.0000      0.0000      0.8660      0.0000   3027.7189     28.1122      1.1657      1.1521   1479.9953    217.7095    244.1103      1.4426      1.6175      1.0000 
    13.8000    350.0000      0.0000      0.8660      0.0000   3038.4616     28.1376      1.1664      1.1533   1481.3658    221.7989    246.9559      1.4683      1.6348      1.0000 
    13.8000    400.0000      0.0000      0.8660      0.0000   3047.6623     28.1593      1.1671      1.1543   1482.5245    225.1839    249.3241      1.4896      1.6492      1.0000 
    13.8000    450.0000      0.0000      0.8660      0.0000   3055.6941     28.1783      1.1677      1.1552   1483.5245    228.0548    251.3417      1.5075      1.6615      1.0000 
    13.8000    500.0000      0.0000      0.8660      0.0000   3062.8102     28.1951      1.1683      1.1560   1484.4012    230.5358    253.0920      1.5230      1.6720      1.0000 
    13.8000    550.0000      0.0000      0.8660      0.0000   3069.1903     28.2103      1.1688      1.1567   1485.1798    232.7122    254.6326      1.5366      1.6813      1.0000 
    13.8000    600.0000      0.0000      0.8660      0.0000   3074.9662     28.2239      1.1692      1.1574   1485.8785    234.6445    256.0044      1.5486      1.6896      1.0000 
    13.8000    650.0000      0.0000      0.8660      0.0000   3080.2377     28.2365      1.1697      1.1580   1486.5110    236.3780    257.2382      1.5594      1.6970      1.0000 
    13.8000    700.0000      0.0000      0.8660      0.0000   3085.0820     28.2480      1.1701      1.1586   1487.0878    237.9463    258.3570      1.5691      1.7037      1.0000 
    13.8000    750.0000      0.0000      0.8660      0.0000   3089.5601     28.2586      1.1704      1.1591   1487.6172    239.3755    259.3785      1.5780      1.7099      1.0000 
    13.8000    800.0000      0.0000      0.8660      0.0000   3093.7207     28.2685      1.1708      1.1596   1488.1058    240.6861    260.3170      1.5861      1.7155      1.0000 
    13.8000    850.0000      0.0000      0.8660      0.0000   3097.6037     28.2777      1.1711      1.1601   1488.5589    241.8945    261.1838      1.5936      1.7207      1.0000 
    13.8000    900.0000      0.0000      0.8660      0.0000   3101.2421     28.2864      1.1714      1.1605   1488.9809    243.0144    261.9883      1.6005      1.7255      1.0000 
    13.8000    950.0000      0.0000      0.8660      0.0000   3104.6632     28.2945      1.1717      1.1609   1489.3753    244.0563    262.7376      1.6070      1.7300      1.0000 
    13.8000   1000.0000      0.0000      0.8660      0.0000   3107.8902     28.3022      1.1720      1.1613   1489.7454    245.0294    263.4384      1.6130      1.7342      1.0000 
    13.9000     50.0000      0.0000      0.8660      0.0000   2891.9818     27.8214      1.1575      1.1396   1460.1942    150.4108    200.7550      1.0102      1.3483      1.0000 
    13.9000    100.0000      0.0000      0.8660      0.0000   2944.4147     27.9438      1.1605      1.1445   1467.7076    181.5131    219.5757      1.2128      1.4671      1.0000 
    13.9000    150.0000      0.0000      0.8660      0.0000   2974.2758     28.0137      1.1624      1.1474   1471.8158    196.3301    229.3561      1.3081      1.5282      1.0000 
    13.9000    200.0000      0.0000      0.8660      0.0000   2995.0355     28.0625      1.1638      1.1495   1474.5944    205.6660    235.6687      1.3678      1.5673      1.0000 
    13.9000    250.0000      0.0000      0.8660      0.0000   3010.8690     28.0998      1.1649      1.1511   1476.6690    212.3186    240.2239      1.4100      1.5953      1.0000 
    13.9000    300.0000      0.0000      0.8660      0.0000   3023.6189     28.1298      1.1658      1.1525   1478.3105    217.4071    243.7384      1.4422      1.6169      1.0000 
    13.9000    350.0000      0.0000      0.8660      0.0000   3034.2608     28.1550      1.1666      1.1537   1479.6603    221.4835    246.5730      1.4679      1.6342      1.0000 
    13.9000    400.0000      0.0000      0.8660      0.0000   3043.3725     28.1765      1.1673      1.1547   1480.8009    224.8576    248.9321      1.4891      1.6486      1.0000 
    13.9000    450.0000      0.0000      0.8660      0.0000   3051.3245     28.1953      1.1679      1.1556   1481.7847    227.7192    250.9421      1.5071      1.6608      1.0000 
    13.9000    500.0000      0.0000      0.8660      0.0000   3058.3682     28.2120      1.1685      1.1564   1482.6470    230.1921    252.6859      1.5226      1.6713      1.0000 
    13.9000    550.0000      0.0000      0.8660      0.0000   3064.6820     28.2270      1.1690      1.1571   1483.4124    232.3612    254.2205      1.5361      1.6806      1.0000 
    13.9000    600.0000      0.0000      0.8660      0.0000   3070.3967     28.2405      1.1695      1.1578   1484.0991    234.2874    255.5873      1.5481      1.6889      1.0000 
    13.9000    650.0000      0.0000      0.8660      0.0000   3075.6114     28.2529      1.1699      1.1584   1484.7205    236.0151    256.8165      1.5589      1.6963      1.0000 
    13.9000    700.0000      0.0000      0.8660      0.0000   3080.4027     28.2643      1.1703      1.1590   1485.2870    237.5782    257.9311      1.5686      1.7030      1.0000 
    13.9000    750.0000      0.0000      0.8660      0.0000   3084.8310     28.2748      1.1707      1.1595   1485.8068    239.0026    258.9488      1.5775      1.7091      1.0000 
    13.9000    800.0000      0.0000      0.8660      0.0000   3088.9447     28.2846      1.1710      1.1600   1486.2864    240.3088    259.8838      1.5856      1.7147      1.0000 
    13.9000    850.0000      0.0000      0.8660      0.0000   3092.7834     28.2937      1.1714      1.1605   1486.7311    241.5133    260.7474      1.5930      1.7199      1.0000 
    13.9000    900.0000      0.0000      0.8660      0.0000   3096.3797     28.3023      1.1717      1.1610   1487.1451    242.6290    261.5485      1.6000      1.7247      1.0000 
    13.9000    950.0000      0.0000      0.8660      0.0000   3099.7607     28.3103      1.1720      1.1614   1487.5320    243.6671    262.2948      1.6064      1.7292      1.0000 
    13.9000   1000.0000      0.0000      0.8660      0.0000   3102.9495     28.3179      1.1723      1.1618   1487.8950    244.6373    262.9933      1.6124      1.7334      1.0000 
    14.0000     50.0000      0.0000      0.8660      0.0000   2888.9041     27.8409      1.1576      1.1399   1458.7389    150.2622    200.5411      1.0102      1.3482      1.0000 
    14.0000    100.0000      0.0000      0.8660      0.0000   2940.9729     27.9625      1.1606      1.1448   1466.1711    181.3088    219.3016      1.2127      1.4668      1.0000 
